,법정동코드,시도명,시군구명,읍면동명,동리명,생성일자,말소일자
6211,4313033524,충청북도,충주시,대소원면,만정리,20120101,
6212,4313033525,충청북도,충주시,대소원면,두정리,20120101,
6213,4313033526,충청북도,충주시,대소원면,탄용리,20120101,
6214,4313033527,충청북도,충주시,대소원면,매현리,20120101,
6215,4313033528,충청북도,충주시,대소원면,문주리,20120101,
6216,4313033529,충청북도,충주시,대소원면,검단리,20120101,
6217,4313033530,충청북도,충주시,대소원면,완오리,20120101,
6218,4313033531,충청북도,충주시,대소원면,본리,20120101,
6219,4313033532,충청북도,충주시,대소원면,영평리,20120101,
6220,4313035000,충청북도,충주시,신니면,,19950101,
6221,4313035021,충청북도,충주시,신니면,용원리,19950101,
6222,4313035022,충청북도,충주시,신니면,화석리,19950101,
6223,4313035023,충청북도,충주시,신니면,신청리,19950101,
6224,4313035024,충청북도,충주시,신니면,문숭리,19950101,
6225,4313035025,충청북도,충주시,신니면,문락리,19950101,
6226,4313035026,충청북도,충주시,신니면,모남리,19950101,
6227,4313035027,충청북도,충주시,신니면,광월리,19950101,
6228,4313035028,충청북도,충주시,신니면,대화리,19950101,
6229,4313035029,충청북도,충주시,신니면,송암리,19950101,
6230,4313035030,충청북도,충주시,신니면,선당리,19950101,
6231,4313035031,충청북도,충주시,신니면,원평리,19950101,
6232,4313035032,충청북도,충주시,신니면,마수리,19950101,
6233,4313035033,충청북도,충주시,신니면,화안리,19950101,
6234,4313035034,충청북도,충주시,신니면,견학리,19950101,
6235,4313036000,충청북도,충주시,노은면,,19950101,
6236,4313036021,충청북도,충주시,노은면,연하리,19950101,
6237,4313036022,충청북도,충주시,노은면,법동리,19950101,
6238,4313036023,충청북도,충주시,노은면,안락리,19950101,
6239,4313036024,충청북도,충주시,노은면,대덕리,19950101,
6240,4313036025,충청북도,충주시,노은면,가신리,19950101,
6241,4313036026,충청북도,충주시,노은면,문성리,19950101,
6242,4313036027,충청북도,충주시,노은면,신효리,19950101,
6243,4313036028,충청북도,충주시,노은면,수룡리,19950101,
6244,4313037000,충청북도,충주시,앙성면,,19950101,
6245,4313037021,충청북도,충주시,앙성면,용포리,19950101,
6246,4313037022,충청북도,충주시,앙성면,영죽리,19950101,
6247,4313037023,충청북도,충주시,앙성면,강천리,19950101,
6248,4313037024,충청북도,충주시,앙성면,단암리,19950101,
6249,4313037025,충청북도,충주시,앙성면,중전리,19950101,
6250,4313037026,충청북도,충주시,앙성면,모점리,19950101,
6251,4313037027,충청북도,충주시,앙성면,목미리,19950101,
6252,4313037028,충청북도,충주시,앙성면,지당리,19950101,
6253,4313037029,충청북도,충주시,앙성면,본평리,19950101,
6254,4313037030,충청북도,충주시,앙성면,용대리,19950101,
6255,4313037031,충청북도,충주시,앙성면,마련리,19950101,
6256,4313037032,충청북도,충주시,앙성면,사미리,19950101,
6257,4313037033,충청북도,충주시,앙성면,돈산리,19950101,
6258,4313037034,충청북도,충주시,앙성면,능암리,19950101,
6259,4313037035,충청북도,충주시,앙성면,조천리,19950101,
6260,4313038500,충청북도,충주시,중앙탑면,,20140201,
6261,4313038521,충청북도,충주시,중앙탑면,탑평리,20140201,
6262,4313038522,충청북도,충주시,중앙탑면,봉황리,20140201,
6263,4313038523,충청북도,충주시,중앙탑면,가흥리,20140201,
6264,4313038524,충청북도,충주시,중앙탑면,장천리,20140201,
6265,4313038525,충청북도,충주시,중앙탑면,하구암리,20140201,
6266,4313038526,충청북도,충주시,중앙탑면,용전리,20140201,
6267,4313038527,충청북도,충주시,중앙탑면,루암리,20140201,
6268,4313038528,충청북도,충주시,중앙탑면,창동리,20140201,
6269,4313039000,충청북도,충주시,금가면,,19950101,
6270,4313039021,충청북도,충주시,금가면,하담리,19950101,
6271,4313039022,충청북도,충주시,금가면,잠병리,19950101,
6272,4313039023,충청북도,충주시,금가면,유송리,19950101,
6273,4313039024,충청북도,충주시,금가면,매하리,19950101,
6274,4313039025,충청북도,충주시,금가면,월상리,19950101,
6275,4313039026,충청북도,충주시,금가면,문산리,19950101,
6276,4313039027,충청북도,충주시,금가면,원포리,19950101,
6277,4313039028,충청북도,충주시,금가면,오석리,19950101,
6278,4313039029,충청북도,충주시,금가면,사암리,19950101,
6279,4313039030,충청북도,충주시,금가면,도촌리,19950101,
6280,4313040000,충청북도,충주시,동량면,,19950101,
6281,4313040021,충청북도,충주시,동량면,조동리,19950101,
6282,4313040022,충청북도,충주시,동량면,화암리,19950101,
6283,4313040023,충청북도,충주시,동량면,지동리,19950101,
6284,4313040024,충청북도,충주시,동량면,하천리,19950101,
6285,4313040025,충청북도,충주시,동량면,손동리,19950101,
6286,4313040026,충청북도,충주시,동량면,용교리,19950101,
6287,4313040027,충청북도,충주시,동량면,대전리,19950101,
6288,4313040028,충청북도,충주시,동량면,서운리,19950101,
6289,4313040029,충청북도,충주시,동량면,포탄리,19950101,
6290,4313040030,충청북도,충주시,동량면,함암리,19950101,
6291,4313040031,충청북도,충주시,동량면,명오리,19950101,
6292,4313040032,충청북도,충주시,동량면,사기리,19950101,
6293,4313040033,충청북도,충주시,동량면,호운리,19950101,
6294,4313041000,충청북도,충주시,산척면,,19950101,
6295,4313041021,충청북도,충주시,산척면,송강리,19950101,
6296,4313041022,충청북도,충주시,산척면,영덕리,19950101,
6297,4313041023,충청북도,충주시,산척면,명서리,19950101,
6298,4313041024,충청북도,충주시,산척면,석천리,19950101,
6299,4313042000,충청북도,충주시,엄정면,,19950101,
6300,4313042021,충청북도,충주시,엄정면,용산리,19950101,
6301,4313042022,충청북도,충주시,엄정면,율능리,19950101,
6302,4313042023,충청북도,충주시,엄정면,목계리,19950101,
6303,4313042024,충청북도,충주시,엄정면,논강리,19950101,
6304,4313042025,충청북도,충주시,엄정면,미내리,19950101,
6305,4313042026,충청북도,충주시,엄정면,신만리,19950101,
6306,4313042027,충청북도,충주시,엄정면,괴동리,19950101,
6307,4313042028,충청북도,충주시,엄정면,추평리,19950101,
6308,4313042029,충청북도,충주시,엄정면,원곡리,19950101,
6309,4313042030,충청북도,충주시,엄정면,유봉리,19950101,
6310,4313042031,충청북도,충주시,엄정면,가춘리,19950101,
6311,4313043000,충청북도,충주시,소태면,,19950101,
6312,4313043021,충청북도,충주시,소태면,오량리,19950101,
6313,4313043022,충청북도,충주시,소태면,복탄리,19950101,
6314,4313043023,충청북도,충주시,소태면,덕은리,19950101,
6315,4313043024,충청북도,충주시,소태면,주치리,19950101,
6316,4313043025,충청북도,충주시,소태면,구룡리,19950101,
6317,4313043026,충청북도,충주시,소태면,야동리,19950101,
6318,4313043027,충청북도,충주시,소태면,동막리,19950101,
6319,4313043028,충청북도,충주시,소태면,양촌리,19950101,
6320,4313043029,충청북도,충주시,소태면,중청리,19950101,
6321,4315000000,충청북도,제천시,,,19880423,
6322,4315010100,충청북도,제천시,의림동,,19880423,
6323,4315010200,충청북도,제천시,서부동,,19880423,
6324,4315010300,충청북도,제천시,동현동,,19880423,
6325,4315010400,충청북도,제천시,남천동,,19980925,
6326,4315010500,충청북도,제천시,교동,,19880423,
6327,4315010600,충청북도,제천시,중앙로1가,,19880423,
6328,4315010700,충청북도,제천시,중앙로2가,,19880423,
6329,4315010800,충청북도,제천시,명동,,19880423,
6330,4315010900,충청북도,제천시,화산동,,19980925,
6331,4315011000,충청북도,제천시,영천동,,19980925,
6332,4315011100,충청북도,제천시,하소동,,19880423,
6333,4315011200,충청북도,제천시,신월동,,19880423,
6334,4315011300,충청북도,제천시,청전동,,19880423,
6335,4315011400,충청북도,제천시,모산동,,19880423,
6336,4315011500,충청북도,제천시,고암동,,19880423,
6337,4315011600,충청북도,제천시,장락동,,19880423,
6338,4315011700,충청북도,제천시,흑석동,,19980925,
6339,4315011800,충청북도,제천시,두학동,,19980925,
6340,4315011900,충청북도,제천시,고명동,,19880423,
6341,4315012000,충청북도,제천시,신백동,,19880423,
6342,4315012100,충청북도,제천시,강제동,,19980925,
6343,4315012200,충청북도,제천시,명지동,,19980925,
6344,4315012300,충청북도,제천시,산곡동,,19980925,
6345,4315012400,충청북도,제천시,왕암동,,19880423,
6346,4315012500,충청북도,제천시,천남동,,19980925,
6347,4315012600,충청북도,제천시,신동,,19980925,
6348,4315012700,충청북도,제천시,자작동,,19980925,
6349,4315012800,충청북도,제천시,대랑동,,19890101,
6350,4315025000,충청북도,제천시,봉양읍,,19950302,
6351,4315025021,충청북도,제천시,봉양읍,주포리,19950302,
6352,4315025022,충청북도,제천시,봉양읍,장평리,19950302,
6353,4315025023,충청북도,제천시,봉양읍,미당리,19950302,
6354,4315025024,충청북도,제천시,봉양읍,명도리,19950302,
6355,4315025025,충청북도,제천시,봉양읍,봉양리,19950302,
6356,4315025026,충청북도,제천시,봉양읍,명암리,19950302,
6357,4315025027,충청북도,제천시,봉양읍,학산리,19950302,
6358,4315025028,충청북도,제천시,봉양읍,옥전리,19950302,
6359,4315025029,충청북도,제천시,봉양읍,구학리,19950302,
6360,4315025030,충청북도,제천시,봉양읍,팔송리,19950302,
6361,4315025031,충청북도,제천시,봉양읍,연박리,19950302,
6362,4315025032,충청북도,제천시,봉양읍,원박리,19950302,
6363,4315025033,충청북도,제천시,봉양읍,구곡리,19950302,
6364,4315025034,충청북도,제천시,봉양읍,공전리,19950302,
6365,4315025035,충청북도,제천시,봉양읍,마곡리,19950302,
6366,4315025036,충청북도,제천시,봉양읍,삼거리,19950302,
6367,4315031000,충청북도,제천시,금성면,,19950101,
6368,4315031021,충청북도,제천시,금성면,구룡리,19950101,
6369,4315031022,충청북도,제천시,금성면,성내리,19950101,
6370,4315031023,충청북도,제천시,금성면,월굴리,19950101,
6371,4315031024,충청북도,제천시,금성면,중전리,19950101,
6372,4315031025,충청북도,제천시,금성면,포전리,19950101,
6373,4315031026,충청북도,제천시,금성면,활산리,19950101,
6374,4315031027,충청북도,제천시,금성면,사곡리,19950101,
6375,4315031028,충청북도,제천시,금성면,적덕리,19950101,
6376,4315031029,충청북도,제천시,금성면,진리,19950101,
6377,4315031030,충청북도,제천시,금성면,월림리,19950101,
6378,4315031031,충청북도,제천시,금성면,위림리,19950101,
6379,4315031032,충청북도,제천시,금성면,양화리,19950101,
6380,4315031033,충청북도,제천시,금성면,대장리,19950101,
6381,4315031034,충청북도,제천시,금성면,동막리,19950101,
6382,4315032000,충청북도,제천시,청풍면,,19950101,
6383,4315032021,충청북도,제천시,청풍면,읍리,19950101,
6384,4315032022,충청북도,제천시,청풍면,연곡리,19950101,
6385,4315032023,충청북도,제천시,청풍면,광의리,19950101,
6386,4315032024,충청북도,제천시,청풍면,계산리,19950101,
6387,4315032025,충청북도,제천시,청풍면,황석리,19950101,
6388,4315032026,충청북도,제천시,청풍면,후산리,19950101,
6389,4315032027,충청북도,제천시,청풍면,사오리,19950101,
6390,4315032028,충청북도,제천시,청풍면,부산리,19950101,
6391,4315032029,충청북도,제천시,청풍면,장선리,19950101,
6392,4315032030,충청북도,제천시,청풍면,단돈리,19950101,
6393,4315032031,충청북도,제천시,청풍면,방흥리,19950101,
6394,4315032032,충청북도,제천시,청풍면,오산리,19950101,
6395,4315032033,충청북도,제천시,청풍면,진목리,19950101,
6396,4315032034,충청북도,제천시,청풍면,양평리,19950101,
6397,4315032035,충청북도,제천시,청풍면,도곡리,19950101,
6398,4315032036,충청북도,제천시,청풍면,대류리,19950101,
6399,4315032037,충청북도,제천시,청풍면,신리,19950101,
6400,4315032038,충청북도,제천시,청풍면,용곡리,19950101,
6401,4315032039,충청북도,제천시,청풍면,연론리,19950101,
6402,4315032040,충청북도,제천시,청풍면,단리,19950101,
6403,4315032041,충청북도,제천시,청풍면,물태리,19950101,
6404,4315032042,충청북도,제천시,청풍면,도리,19950101,
6405,4315032043,충청북도,제천시,청풍면,실리곡리,19950101,
6406,4315032044,충청북도,제천시,청풍면,북진리,19950101,
6407,4315032045,충청북도,제천시,청풍면,도화리,19950101,
6408,4315032046,충청북도,제천시,청풍면,교리,19950101,
6409,4315032047,충청북도,제천시,청풍면,학현리,19950101,
6410,4315033000,충청북도,제천시,수산면,,19950101,
6411,4315033021,충청북도,제천시,수산면,수산리,19950101,
6412,4315033022,충청북도,제천시,수산면,내리,19950101,
6413,4315033023,충청북도,제천시,수산면,적곡리,19950101,
6414,4315033024,충청북도,제천시,수산면,수곡리,19950101,
6415,4315033025,충청북도,제천시,수산면,수리,19950101,
6416,4315033026,충청북도,제천시,수산면,대전리,19950101,
